survtype,countryname,yearweek,indicator,age,value
primary care syndromic,Austria,2021-W41,ILIconsultationrate,0-4,307.9
primary care syndromic,Austria,2021-W41,ILIconsultationrate,15-64,1954.3
primary care syndromic,Austria,2021-W41,ILIconsultationrate,5-14,431.4
primary care syndromic,Austria,2021-W41,ILIconsultationrate,65+,243
primary care syndromic,Austria,2021-W41,ILIconsultationrate,total,1365.5
primary care syndromic,Austria,2021-W40,ILIconsultationrate,0-4,384.9
primary care syndromic,Austria,2021-W40,ILIconsultationrate,15-64,1038.8
primary care syndromic,Austria,2021-W40,ILIconsultationrate,5-14,117.6
primary care syndromic,Austria,2021-W40,ILIconsultationrate,65+,22.9
primary care syndromic,Austria,2021-W40,ILIconsultationrate,total,711.3
primary care syndromic,Austria,2021-W12,ILIconsultationrate,0-4,770.8
primary care syndromic,Austria,2021-W12,ILIconsultationrate,15-64,359.1
primary care syndromic,Austria,2021-W12,ILIconsultationrate,5-14,343.7
primary care syndromic,Austria,2021-W12,ILIconsultationrate,65+,0
primary care syndromic,Austria,2021-W12,ILIconsultationrate,total,331.7
primary care syndromic,Austria,2021-W11,ILIconsultationrate,0-4,655.4
primary care syndromic,Austria,2021-W11,ILIconsultationrate,15-64,366.6
primary care syndromic,Austria,2021-W11,ILIconsultationrate,5-14,178.5
primary care syndromic,Austria,2021-W11,ILIconsultationrate,65+,104.7
primary care syndromic,Austria,2021-W11,ILIconsultationrate,total,318.3
primary care syndromic,Austria,2021-W10,ILIconsultationrate,0-4,832.6
primary care syndromic,Austria,2021-W10,ILIconsultationrate,15-64,538.7
primary care syndromic,Austria,2021-W10,ILIconsultationrate,5-14,491.8
primary care syndromic,Austria,2021-W10,ILIconsultationrate,65+,188.4
primary care syndromic,Austria,2021-W10,ILIconsultationrate,total,497.5
primary care syndromic,Austria,2021-W09,ILIconsultationrate,0-4,678.4
primary care syndromic,Austria,2021-W09,ILIconsultationrate,15-64,448.9
primary care syndromic,Austria,2021-W09,ILIconsultationrate,5-14,349
primary care syndromic,Austria,2021-W09,ILIconsultationrate,65+,179.9
primary care syndromic,Austria,2021-W09,ILIconsultationrate,total,407.6
primary care syndromic,Austria,2021-W08,ILIconsultationrate,0-4,709.2
primary care syndromic,Austria,2021-W08,ILIconsultationrate,15-64,408.1
primary care syndromic,Austria,2021-W08,ILIconsultationrate,5-14,285.5
primary care syndromic,Austria,2021-W08,ILIconsultationrate,65+,107.1
primary care syndromic,Austria,2021-W08,ILIconsultationrate,total,365.4
primary care syndromic,Austria,2021-W07,ILIconsultationrate,0-4,411.1
primary care syndromic,Austria,2021-W07,ILIconsultationrate,15-64,367.3
primary care syndromic,Austria,2021-W07,ILIconsultationrate,5-14,185.1
primary care syndromic,Austria,2021-W07,ILIconsultationrate,65+,160.6
primary care syndromic,Austria,2021-W07,ILIconsultationrate,total,310.3
primary care syndromic,Austria,2021-W06,ILIconsultationrate,0-4,693.9
primary care syndromic,Austria,2021-W06,ILIconsultationrate,15-64,295.9
primary care syndromic,Austria,2021-W06,ILIconsultationrate,5-14,436.2
primary care syndromic,Austria,2021-W06,ILIconsultationrate,65+,89.2
primary care syndromic,Austria,2021-W06,ILIconsultationrate,total,286
primary care syndromic,Austria,2021-W05,ILIconsultationrate,0-4,693.9
primary care syndromic,Austria,2021-W05,ILIconsultationrate,15-64,291.8
primary care syndromic,Austria,2021-W05,ILIconsultationrate,5-14,356.9
primary care syndromic,Austria,2021-W05,ILIconsultationrate,65+,196.3
primary care syndromic,Austria,2021-W05,ILIconsultationrate,total,320.8
primary care syndromic,Austria,2021-W04,ILIconsultationrate,0-4,462.5
primary care syndromic,Austria,2021-W04,ILIconsultationrate,15-64,526.6
primary care syndromic,Austria,2021-W04,ILIconsultationrate,5-14,185.1
primary care syndromic,Austria,2021-W04,ILIconsultationrate,65+,302
primary care syndromic,Austria,2021-W04,ILIconsultationrate,total,421.9
primary care syndromic,Austria,2021-W03,ILIconsultationrate,0-4,385.5
primary care syndromic,Austria,2021-W03,ILIconsultationrate,15-64,448.9
primary care syndromic,Austria,2021-W03,ILIconsultationrate,5-14,198.3
primary care syndromic,Austria,2021-W03,ILIconsultationrate,65+,196.3
primary care syndromic,Austria,2021-W03,ILIconsultationrate,total,354.3
primary care syndromic,Austria,2021-W02,ILIconsultationrate,0-4,0
primary care syndromic,Austria,2021-W02,ILIconsultationrate,15-64,434.9
primary care syndromic,Austria,2021-W02,ILIconsultationrate,5-14,317.3
primary care syndromic,Austria,2021-W02,ILIconsultationrate,65+,294.4
primary care syndromic,Austria,2021-W02,ILIconsultationrate,total,357.4
primary care syndromic,Austria,2021-W01,ILIconsultationrate,0-4,0
primary care syndromic,Austria,2021-W01,ILIconsultationrate,15-64,308.6
primary care syndromic,Austria,2021-W01,ILIconsultationrate,5-14,198.3
primary care syndromic,Austria,2021-W01,ILIconsultationrate,65+,686.9
primary care syndromic,Austria,2021-W01,ILIconsultationrate,total,335.8
primary care syndromic,Austria,2020-W50,ILIconsultationrate,0-4,0
primary care syndromic,Austria,2020-W50,ILIconsultationrate,15-64,643.5
primary care syndromic,Austria,2020-W50,ILIconsultationrate,5-14,515.5
primary care syndromic,Austria,2020-W50,ILIconsultationrate,65+,340.2
primary care syndromic,Austria,2020-W50,ILIconsultationrate,total,533.2
primary care syndromic,Austria,2020-W49,ILIconsultationrate,0-4,0
primary care syndromic,Austria,2020-W49,ILIconsultationrate,15-64,860.5
primary care syndromic,Austria,2020-W49,ILIconsultationrate,5-14,515.5
primary care syndromic,Austria,2020-W49,ILIconsultationrate,65+,340.2
primary care syndromic,Austria,2020-W49,ILIconsultationrate,total,671.3
primary care syndromic,Austria,2020-W48,ILIconsultationrate,0-4,1027.7
primary care syndromic,Austria,2020-W48,ILIconsultationrate,15-64,812
primary care syndromic,Austria,2020-W48,ILIconsultationrate,5-14,0
primary care syndromic,Austria,2020-W48,ILIconsultationrate,65+,207.9
primary care syndromic,Austria,2020-W48,ILIconsultationrate,total,603.1
primary care syndromic,Austria,2020-W47,ILIconsultationrate,0-4,668
primary care syndromic,Austria,2020-W47,ILIconsultationrate,15-64,1073.2
primary care syndromic,Austria,2020-W47,ILIconsultationrate,5-14,185.1
primary care syndromic,Austria,2020-W47,ILIconsultationrate,65+,417.1
primary care syndromic,Austria,2020-W47,ILIconsultationrate,total,789.7
primary care syndromic,Austria,2020-W46,ILIconsultationrate,0-4,1002.3
primary care syndromic,Austria,2020-W46,ILIconsultationrate,15-64,1257
primary care syndromic,Austria,2020-W46,ILIconsultationrate,5-14,238
primary care syndromic,Austria,2020-W46,ILIconsultationrate,65+,1073
primary care syndromic,Austria,2020-W46,ILIconsultationrate,total,995
primary care syndromic,Austria,2020-W45,ILIconsultationrate,0-4,565.3
primary care syndromic,Austria,2020-W45,ILIconsultationrate,15-64,1364.1
primary care syndromic,Austria,2020-W45,ILIconsultationrate,5-14,449.5
primary care syndromic,Austria,2020-W45,ILIconsultationrate,65+,694.7
primary care syndromic,Austria,2020-W45,ILIconsultationrate,total,1013.5
primary care syndromic,Austria,2020-W44,ILIconsultationrate,0-4,925.2
primary care syndromic,Austria,2020-W44,ILIconsultationrate,15-64,717
primary care syndromic,Austria,2020-W44,ILIconsultationrate,5-14,436.2
primary care syndromic,Austria,2020-W44,ILIconsultationrate,65+,458
primary care syndromic,Austria,2020-W44,ILIconsultationrate,total,650.5
primary care syndromic,Austria,2020-W43,ILIconsultationrate,0-4,0
primary care syndromic,Austria,2020-W43,ILIconsultationrate,15-64,1044.6
primary care syndromic,Austria,2020-W43,ILIconsultationrate,5-14,753.4
primary care syndromic,Austria,2020-W43,ILIconsultationrate,65+,302
primary care syndromic,Austria,2020-W43,ILIconsultationrate,total,801.6
primary care syndromic,Austria,2020-W42,ILIconsultationrate,0-4,1490.2
primary care syndromic,Austria,2020-W42,ILIconsultationrate,15-64,1024.1
primary care syndromic,Austria,2020-W42,ILIconsultationrate,5-14,475.9
primary care syndromic,Austria,2020-W42,ILIconsultationrate,65+,147.2
primary care syndromic,Austria,2020-W42,ILIconsultationrate,total,827.1
primary care syndromic,Austria,2020-W41,ILIconsultationrate,0-4,462.5
primary care syndromic,Austria,2020-W41,ILIconsultationrate,15-64,426.5
primary care syndromic,Austria,2020-W41,ILIconsultationrate,5-14,317.3
primary care syndromic,Austria,2020-W41,ILIconsultationrate,65+,26.2
primary care syndromic,Austria,2020-W41,ILIconsultationrate,total,344.8
primary care syndromic,Austria,2020-W40,ILIconsultationrate,0-4,359.7
primary care syndromic,Austria,2020-W40,ILIconsultationrate,15-64,546.2
primary care syndromic,Austria,2020-W40,ILIconsultationrate,5-14,740.3
primary care syndromic,Austria,2020-W40,ILIconsultationrate,65+,104.7
primary care syndromic,Austria,2020-W40,ILIconsultationrate,total,488.8
primary care syndromic,Belgium,2024-W32,ARIconsultationrate,0-4,1116.8
primary care syndromic,Belgium,2024-W32,ARIconsultationrate,15-64,438.2
primary care syndromic,Belgium,2024-W32,ARIconsultationrate,5-14,467.9
primary care syndromic,Belgium,2024-W32,ARIconsultationrate,65+,374.4
primary care syndromic,Belgium,2024-W32,ARIconsultationrate,total,463.2
primary care syndromic,Belgium,2024-W31,ARIconsultationrate,0-4,842.3
primary care syndromic,Belgium,2024-W31,ARIconsultationrate,15-64,335.9
primary care syndromic,Belgium,2024-W31,ARIconsultationrate,5-14,285.3
primary care syndromic,Belgium,2024-W31,ARIconsultationrate,65+,275.2
primary care syndromic,Belgium,2024-W31,ARIconsultationrate,total,343.2
primary care syndromic,Belgium,2024-W30,ARIconsultationrate,0-4,965.8
primary care syndromic,Belgium,2024-W30,ARIconsultationrate,15-64,380.4
primary care syndromic,Belgium,2024-W30,ARIconsultationrate,5-14,177.1
primary care syndromic,Belgium,2024-W30,ARIconsultationrate,65+,313.4
primary care syndromic,Belgium,2024-W30,ARIconsultationrate,total,373.2
primary care syndromic,Belgium,2024-W29,ARIconsultationrate,0-4,1245
primary care syndromic,Belgium,2024-W29,ARIconsultationrate,15-64,581.2
primary care syndromic,Belgium,2024-W29,ARIconsultationrate,5-14,454.5
primary care syndromic,Belgium,2024-W29,ARIconsultationrate,65+,349.7
primary care syndromic,Belgium,2024-W29,ARIconsultationrate,total,555
primary care syndromic,Belgium,2024-W28,ARIconsultationrate,0-4,1903.4
primary care syndromic,Belgium,2024-W28,ARIconsultationrate,15-64,525.3
primary care syndromic,Belgium,2024-W28,ARIconsultationrate,5-14,631
primary care syndromic,Belgium,2024-W28,ARIconsultationrate,65+,595
primary care syndromic,Belgium,2024-W28,ARIconsultationrate,total,620.5
primary care syndromic,Belgium,2024-W27,ARIconsultationrate,0-4,1866.6
primary care syndromic,Belgium,2024-W27,ARIconsultationrate,15-64,579.5
primary care syndromic,Belgium,2024-W27,ARIconsultationrate,5-14,749
primary care syndromic,Belgium,2024-W27,ARIconsultationrate,65+,458
primary care syndromic,Belgium,2024-W27,ARIconsultationrate,total,641.3
primary care syndromic,Belgium,2024-W26,ARIconsultationrate,0-4,2120.3
primary care syndromic,Belgium,2024-W26,ARIconsultationrate,15-64,655.8
primary care syndromic,Belgium,2024-W26,ARIconsultationrate,5-14,1318.4
primary care syndromic,Belgium,2024-W26,ARIconsultationrate,65+,740.2
primary care syndromic,Belgium,2024-W26,ARIconsultationrate,total,822.2
primary care syndromic,Belgium,2024-W25,ARIconsultationrate,0-4,2567.8
primary care syndromic,Belgium,2024-W25,ARIconsultationrate,15-64,763.9
primary care syndromic,Belgium,2024-W25,ARIconsultationrate,5-14,987.6
primary care syndromic,Belgium,2024-W25,ARIconsultationrate,65+,830.4
primary care syndromic,Belgium,2024-W25,ARIconsultationrate,total,892.4
primary care syndromic,Belgium,2024-W24,ARIconsultationrate,0-4,2213.7
primary care syndromic,Belgium,2024-W24,ARIconsultationrate,15-64,697.1
primary care syndromic,Belgium,2024-W24,ARIconsultationrate,5-14,1157.9
primary care syndromic,Belgium,2024-W24,ARIconsultationrate,65+,600.5
primary care syndromic,Belgium,2024-W24,ARIconsultationrate,total,806.5
primary care syndromic,Belgium,2024-W23,ARIconsultationrate,0-4,2602
primary care syndromic,Belgium,2024-W23,ARIconsultationrate,15-64,737.3
primary care syndromic,Belgium,2024-W23,ARIconsultationrate,5-14,1259.5
primary care syndromic,Belgium,2024-W23,ARIconsultationrate,65+,491.7
primary care syndromic,Belgium,2024-W23,ARIconsultationrate,total,841.9
primary care syndromic,Belgium,2024-W22,ARIconsultationrate,0-4,2205
primary care syndromic,Belgium,2024-W22,ARIconsultationrate,15-64,533.8
primary care syndromic,Belgium,2024-W22,ARIconsultationrate,5-14,1894.5
primary care syndromic,Belgium,2024-W22,ARIconsultationrate,65+,483.3
primary care syndromic,Belgium,2024-W22,ARIconsultationrate,total,765.1
primary care syndromic,Belgium,2024-W21,ARIconsultationrate,0-4,2164.2
primary care syndromic,Belgium,2024-W21,ARIconsultationrate,15-64,744.7
primary care syndromic,Belgium,2024-W21,ARIconsultationrate,5-14,1126.9
primary care syndromic,Belgium,2024-W21,ARIconsultationrate,65+,811.8
primary care syndromic,Belgium,2024-W21,ARIconsultationrate,total,873.5
primary care syndromic,Belgium,2024-W20,ARIconsultationrate,0-4,1697.3
primary care syndromic,Belgium,2024-W20,ARIconsultationrate,15-64,694.2
primary care syndromic,Belgium,2024-W20,ARIconsultationrate,5-14,966.7
primary care syndromic,Belgium,2024-W20,ARIconsultationrate,65+,772.5
primary care syndromic,Belgium,2024-W20,ARIconsultationrate,total,791.5
primary care syndromic,Belgium,2024-W19,ARIconsultationrate,0-4,2049.8
primary care syndromic,Belgium,2024-W19,ARIconsultationrate,15-64,642
primary care syndromic,Belgium,2024-W19,ARIconsultationrate,5-14,1374.1
primary care syndromic,Belgium,2024-W19,ARIconsultationrate,65+,456.7
primary care syndromic,Belgium,2024-W19,ARIconsultationrate,total,759.5
primary care syndromic,Belgium,2024-W18,ARIconsultationrate,0-4,2774.4
primary care syndromic,Belgium,2024-W18,ARIconsultationrate,15-64,734.4
primary care syndromic,Belgium,2024-W18,ARIconsultationrate,5-14,1099.9
primary care syndromic,Belgium,2024-W18,ARIconsultationrate,65+,807.9
primary care syndromic,Belgium,2024-W18,ARIconsultationrate,total,892.2
primary care syndromic,Belgium,2024-W17,ARIconsultationrate,0-4,2534.4
primary care syndromic,Belgium,2024-W17,ARIconsultationrate,15-64,868.6
primary care syndromic,Belgium,2024-W17,ARIconsultationrate,5-14,1681.9
primary care syndromic,Belgium,2024-W17,ARIconsultationrate,65+,355.5
primary care syndromic,Belgium,2024-W17,ARIconsultationrate,total,945.4
primary care syndromic,Belgium,2024-W16,ARIconsultationrate,0-4,2521.9
primary care syndromic,Belgium,2024-W16,ARIconsultationrate,15-64,714.4
primary care syndromic,Belgium,2024-W16,ARIconsultationrate,5-14,1441.2
primary care syndromic,Belgium,2024-W16,ARIconsultationrate,65+,487.8
primary care syndromic,Belgium,2024-W16,ARIconsultationrate,total,844.4
primary care syndromic,Belgium,2024-W15,ARIconsultationrate,0-4,1896.1
primary care syndromic,Belgium,2024-W15,ARIconsultationrate,15-64,878.7
primary care syndromic,Belgium,2024-W15,ARIconsultationrate,5-14,952.4
primary care syndromic,Belgium,2024-W15,ARIconsultationrate,65+,632
primary care syndromic,Belgium,2024-W15,ARIconsultationrate,total,888.3
primary care syndromic,Belgium,2024-W14,ARIconsultationrate,0-4,2121.2
primary care syndromic,Belgium,2024-W14,ARIconsultationrate,15-64,840.2
primary care syndromic,Belgium,2024-W14,ARIconsultationrate,5-14,1493.7
primary care syndromic,Belgium,2024-W14,ARIconsultationrate,65+,649.7
primary care syndromic,Belgium,2024-W14,ARIconsultationrate,total,942.6
primary care syndromic,Belgium,2024-W13,ARIconsultationrate,0-4,3643.7
primary care syndromic,Belgium,2024-W13,ARIconsultationrate,15-64,987.6
primary care syndromic,Belgium,2024-W13,ARIconsultationrate,5-14,1823.9
primary care syndromic,Belgium,2024-W13,ARIconsultationrate,65+,737.1
primary care syndromic,Belgium,2024-W13,ARIconsultationrate,total,1169.2
primary care syndromic,Belgium,2024-W12,ARIconsultationrate,0-4,2534.6
primary care syndromic,Belgium,2024-W12,ARIconsultationrate,15-64,983.7
primary care syndromic,Belgium,2024-W12,ARIconsultationrate,5-14,1565.9
primary care syndromic,Belgium,2024-W12,ARIconsultationrate,65+,653.2
primary care syndromic,Belgium,2024-W12,ARIconsultationrate,total,1064.9
primary care syndromic,Belgium,2024-W11,ARIconsultationrate,0-4,3008
primary care syndromic,Belgium,2024-W11,ARIconsultationrate,15-64,922.8
primary care syndromic,Belgium,2024-W11,ARIconsultationrate,5-14,1563.2
primary care syndromic,Belgium,2024-W11,ARIconsultationrate,65+,488.7
primary care syndromic,Belgium,2024-W11,ARIconsultationrate,total,1015
primary care syndromic,Belgium,2024-W10,ARIconsultationrate,0-4,3680.4
primary care syndromic,Belgium,2024-W10,ARIconsultationrate,15-64,993.2
primary care syndromic,Belgium,2024-W10,ARIconsultationrate,5-14,1583.1
primary care syndromic,Belgium,2024-W10,ARIconsultationrate,65+,901.2
primary care syndromic,Belgium,2024-W10,ARIconsultationrate,total,1178.4
primary care syndromic,Belgium,2024-W09,ARIconsultationrate,0-4,3151
primary care syndromic,Belgium,2024-W09,ARIconsultationrate,15-64,993.3
