survtype,countryname,yearweek,indicator,age,value
primary care syndromic,Belgium,2023-W20,ARIconsultationrate,65+,418.741511996378
primary care syndromic,Belgium,2023-W20,ARIconsultationrate,total,645.161290322581
primary care syndromic,Belgium,2023-W19,ARIconsultationrate,0-4,1843.63263912598
primary care syndromic,Belgium,2023-W19,ARIconsultationrate,15-64,784.614165323752
primary care syndromic,Belgium,2023-W19,ARIconsultationrate,5-14,743.006993006993
primary care syndromic,Belgium,2023-W19,ARIconsultationrate,65+,505.353319057816
primary care syndromic,Belgium,2023-W19,ARIconsultationrate,total,777.127829942179
primary care syndromic,Belgium,2023-W18,ARIconsultationrate,0-4,1759.75516449885
primary care syndromic,Belgium,2023-W18,ARIconsultationrate,15-64,562.366103308736
primary care syndromic,Belgium,2023-W18,ARIconsultationrate,5-14,658.111220796315
primary care syndromic,Belgium,2023-W18,ARIconsultationrate,65+,545.472577605871
primary care syndromic,Belgium,2023-W18,ARIconsultationrate,total,629.975373689938
primary care syndromic,Belgium,2023-W17,ARIconsultationrate,0-4,1799.77502812149
primary care syndromic,Belgium,2023-W17,ARIconsultationrate,15-64,626.29246676514
primary care syndromic,Belgium,2023-W17,ARIconsultationrate,5-14,662.679812510102
primary care syndromic,Belgium,2023-W17,ARIconsultationrate,65+,628.484541307653
primary care syndromic,Belgium,2023-W17,ARIconsultationrate,total,690.52102950408
primary care syndromic,Belgium,2023-W16,ARIconsultationrate,0-4,1641.36233073451
primary care syndromic,Belgium,2023-W16,ARIconsultationrate,15-64,903.905495122027
primary care syndromic,Belgium,2023-W16,ARIconsultationrate,5-14,1008.69565217391
primary care syndromic,Belgium,2023-W16,ARIconsultationrate,65+,590.318772136954
primary care syndromic,Belgium,2023-W16,ARIconsultationrate,total,888.2896458738148
primary care syndromic,Belgium,2023-W15,ARIconsultationrate,0-4,1284.70783257356
primary care syndromic,Belgium,2023-W15,ARIconsultationrate,15-64,636.458630189038
primary care syndromic,Belgium,2023-W15,ARIconsultationrate,5-14,701.631292755657
primary care syndromic,Belgium,2023-W15,ARIconsultationrate,65+,525.199474800525
primary care syndromic,Belgium,2023-W15,ARIconsultationrate,total,653.278490200823
primary care syndromic,Belgium,2023-W14,ARIconsultationrate,0-4,2157.41110667199
primary care syndromic,Belgium,2023-W14,ARIconsultationrate,15-64,644.057249533292
primary care syndromic,Belgium,2023-W14,ARIconsultationrate,5-14,823.045267489712
primary care syndromic,Belgium,2023-W14,ARIconsultationrate,65+,430.40100776821293
primary care syndromic,Belgium,2023-W14,ARIconsultationrate,total,699.986000279994
primary care syndromic,Belgium,2023-W13,ARIconsultationrate,0-4,2713.56783919598
primary care syndromic,Belgium,2023-W13,ARIconsultationrate,15-64,898.999374609131
primary care syndromic,Belgium,2023-W13,ARIconsultationrate,5-14,1236.34272570443
primary care syndromic,Belgium,2023-W13,ARIconsultationrate,65+,695.349847892221
primary care syndromic,Belgium,2023-W13,ARIconsultationrate,total,989.602487379225
primary care syndromic,Belgium,2023-W12,ARIconsultationrate,0-4,2776.70651754724
primary care syndromic,Belgium,2023-W12,ARIconsultationrate,15-64,1091.85084905383
primary care syndromic,Belgium,2023-W12,ARIconsultationrate,5-14,1356.65250081726
primary care syndromic,Belgium,2023-W12,ARIconsultationrate,65+,828.2352941176471
primary care syndromic,Belgium,2023-W12,ARIconsultationrate,total,1151.64587827066
primary care syndromic,Belgium,2023-W11,ARIconsultationrate,0-4,2864.88579171506
primary care syndromic,Belgium,2023-W11,ARIconsultationrate,15-64,1690.74146370762
primary care syndromic,Belgium,2023-W11,ARIconsultationrate,5-14,1655.90329524756
primary care syndromic,Belgium,2023-W11,ARIconsultationrate,65+,844.091360476663
primary care syndromic,Belgium,2023-W11,ARIconsultationrate,total,1581.04287280491
primary care syndromic,Belgium,2023-W10,ARIconsultationrate,0-4,2727.58267984998
primary care syndromic,Belgium,2023-W10,ARIconsultationrate,15-64,1393.74682935946
primary care syndromic,Belgium,2023-W10,ARIconsultationrate,5-14,1321.00396301189
primary care syndromic,Belgium,2023-W10,ARIconsultationrate,65+,968.7641466727031
primary care syndromic,Belgium,2023-W10,ARIconsultationrate,total,1371.81512258773
primary care syndromic,Belgium,2023-W09,ARIconsultationrate,0-4,3651.98711063373
primary care syndromic,Belgium,2023-W09,ARIconsultationrate,15-64,1439.31498746585
primary care syndromic,Belgium,2023-W09,ARIconsultationrate,5-14,1429.45929148539
primary care syndromic,Belgium,2023-W09,ARIconsultationrate,65+,1171.98666031444
primary care syndromic,Belgium,2023-W09,ARIconsultationrate,total,1499.26666304525
primary care syndromic,Belgium,2023-W08,ARIconsultationrate,0-4,2862.59541984733
primary care syndromic,Belgium,2023-W08,ARIconsultationrate,15-64,1191.17994797825
primary care syndromic,Belgium,2023-W08,ARIconsultationrate,5-14,865.588763677936
primary care syndromic,Belgium,2023-W08,ARIconsultationrate,65+,789.550638463788
primary care syndromic,Belgium,2023-W08,ARIconsultationrate,total,1158.34500511035
primary care syndromic,Belgium,2023-W07,ARIconsultationrate,0-4,4048.58299595142
primary care syndromic,Belgium,2023-W07,ARIconsultationrate,15-64,1324.52193475816
primary care syndromic,Belgium,2023-W07,ARIconsultationrate,5-14,1940.53208137715
primary care syndromic,Belgium,2023-W07,ARIconsultationrate,65+,901.794571196681
primary care syndromic,Belgium,2023-W07,ARIconsultationrate,total,1443.79080278356
primary care syndromic,Belgium,2023-W06,ARIconsultationrate,0-4,3772.8937728937694
primary care syndromic,Belgium,2023-W06,ARIconsultationrate,15-64,1258.39399582416
primary care syndromic,Belgium,2023-W06,ARIconsultationrate,5-14,1952.44843331759
primary care syndromic,Belgium,2023-W06,ARIconsultationrate,65+,709.350529709811
primary care syndromic,Belgium,2023-W06,ARIconsultationrate,total,1354.32843367402
primary care syndromic,Belgium,2023-W05,ARIconsultationrate,0-4,3177.82285327924
primary care syndromic,Belgium,2023-W05,ARIconsultationrate,15-64,1182.32567937645
primary care syndromic,Belgium,2023-W05,ARIconsultationrate,5-14,2010.48951048951
primary care syndromic,Belgium,2023-W05,ARIconsultationrate,65+,859.2258288491581
primary care syndromic,Belgium,2023-W05,ARIconsultationrate,total,1314.90222521915
primary care syndromic,Belgium,2023-W04,ARIconsultationrate,0-4,3664.9214659685895
primary care syndromic,Belgium,2023-W04,ARIconsultationrate,15-64,1142.29670868549
primary care syndromic,Belgium,2023-W04,ARIconsultationrate,5-14,1702.81124497992
primary care syndromic,Belgium,2023-W04,ARIconsultationrate,65+,908.746686861038
primary care syndromic,Belgium,2023-W04,ARIconsultationrate,total,1285.79346018844
primary care syndromic,Belgium,2023-W03,ARIconsultationrate,0-4,3364.35218324982
primary care syndromic,Belgium,2023-W03,ARIconsultationrate,15-64,1081.54458951095
primary care syndromic,Belgium,2023-W03,ARIconsultationrate,5-14,1359.60892147877
primary care syndromic,Belgium,2023-W03,ARIconsultationrate,65+,801.9462966300231
primary care syndromic,Belgium,2023-W03,ARIconsultationrate,total,1171.58508570419
primary care syndromic,Belgium,2023-W02,ARIconsultationrate,0-4,2304.8327137546494
primary care syndromic,Belgium,2023-W02,ARIconsultationrate,15-64,1261.70471583355
primary care syndromic,Belgium,2023-W02,ARIconsultationrate,5-14,1493.24111914492
primary care syndromic,Belgium,2023-W02,ARIconsultationrate,65+,1131.0592459605
primary care syndromic,Belgium,2023-W02,ARIconsultationrate,total,1312.54388649826
primary care syndromic,Belgium,2023-W01,ARIconsultationrate,0-4,2390.73589839372
primary care syndromic,Belgium,2023-W01,ARIconsultationrate,15-64,1385.92750533049
primary care syndromic,Belgium,2023-W01,ARIconsultationrate,5-14,1067.04889313585
primary care syndromic,Belgium,2023-W01,ARIconsultationrate,65+,1287.14745409805
primary care syndromic,Belgium,2023-W01,ARIconsultationrate,total,1379.36121560817
primary care syndromic,Belgium,2022-W52,ARIconsultationrate,0-4,5904.58195559754
primary care syndromic,Belgium,2022-W52,ARIconsultationrate,15-64,1739.16161652383
primary care syndromic,Belgium,2022-W52,ARIconsultationrate,5-14,2136.58146964856
primary care syndromic,Belgium,2022-W52,ARIconsultationrate,65+,1571.75398633257
primary care syndromic,Belgium,2022-W52,ARIconsultationrate,total,1952.41139934235
primary care syndromic,Belgium,2022-W51,ARIconsultationrate,0-4,5413.64849409074
primary care syndromic,Belgium,2022-W51,ARIconsultationrate,15-64,1796.35471433579
primary care syndromic,Belgium,2022-W51,ARIconsultationrate,5-14,2931.6488500162
primary care syndromic,Belgium,2022-W51,ARIconsultationrate,65+,1185.99397590361
primary care syndromic,Belgium,2022-W51,ARIconsultationrate,total,1982.96587584099
primary care syndromic,Belgium,2022-W50,ARIconsultationrate,0-4,5080.50089445438
primary care syndromic,Belgium,2022-W50,ARIconsultationrate,15-64,1785.12213993589
primary care syndromic,Belgium,2022-W50,ARIconsultationrate,5-14,3198.16373374139
primary care syndromic,Belgium,2022-W50,ARIconsultationrate,65+,1114.13043478261
primary care syndromic,Belgium,2022-W50,ARIconsultationrate,total,1980.26804342445
primary care syndromic,Belgium,2022-W49,ARIconsultationrate,0-4,5443.69873228934
primary care syndromic,Belgium,2022-W49,ARIconsultationrate,15-64,1831.53323047031
primary care syndromic,Belgium,2022-W49,ARIconsultationrate,5-14,3359.21407067026
primary care syndromic,Belgium,2022-W49,ARIconsultationrate,65+,1241.37931034483
primary care syndromic,Belgium,2022-W49,ARIconsultationrate,total,2066.85378923195
primary care syndromic,Belgium,2022-W48,ARIconsultationrate,0-4,4944.06351497654
primary care syndromic,Belgium,2022-W48,ARIconsultationrate,15-64,1585.37259017842
primary care syndromic,Belgium,2022-W48,ARIconsultationrate,5-14,2250.45927740355
primary care syndromic,Belgium,2022-W48,ARIconsultationrate,65+,912.261872819962
primary care syndromic,Belgium,2022-W48,ARIconsultationrate,total,1693.42035632387
primary care syndromic,Belgium,2022-W47,ARIconsultationrate,0-4,5790.0635039223
primary care syndromic,Belgium,2022-W47,ARIconsultationrate,15-64,1498.47612597359
primary care syndromic,Belgium,2022-W47,ARIconsultationrate,5-14,2319.02225007835
primary care syndromic,Belgium,2022-W47,ARIconsultationrate,65+,897.6502684150308
primary care syndromic,Belgium,2022-W47,ARIconsultationrate,total,1675.67761108525
primary care syndromic,Belgium,2022-W46,ARIconsultationrate,0-4,3525.04638218924
primary care syndromic,Belgium,2022-W46,ARIconsultationrate,15-64,987.682678227914
primary care syndromic,Belgium,2022-W46,ARIconsultationrate,5-14,1915.46620231122
primary care syndromic,Belgium,2022-W46,ARIconsultationrate,65+,502.32558139534893
primary care syndromic,Belgium,2022-W46,ARIconsultationrate,total,1124.72751918814
primary care syndromic,Belgium,2022-W45,ARIconsultationrate,0-4,2967.69346356123
primary care syndromic,Belgium,2022-W45,ARIconsultationrate,15-64,852.8356066044508
primary care syndromic,Belgium,2022-W45,ARIconsultationrate,5-14,990.8902029726711
primary care syndromic,Belgium,2022-W45,ARIconsultationrate,65+,535.994824877553
primary care syndromic,Belgium,2022-W45,ARIconsultationrate,total,909.0076056079911
primary care syndromic,Belgium,2022-W44,ARIconsultationrate,0-4,2975.94781899715
primary care syndromic,Belgium,2022-W44,ARIconsultationrate,15-64,699.147228492601
primary care syndromic,Belgium,2022-W44,ARIconsultationrate,5-14,783.97212543554
primary care syndromic,Belgium,2022-W44,ARIconsultationrate,65+,535.894843276036
primary care syndromic,Belgium,2022-W44,ARIconsultationrate,total,788.3310990616059
primary care syndromic,Belgium,2022-W43,ARIconsultationrate,0-4,3734.93975903614
primary care syndromic,Belgium,2022-W43,ARIconsultationrate,15-64,846.049716957913
primary care syndromic,Belgium,2022-W43,ARIconsultationrate,5-14,922.446190638879
primary care syndromic,Belgium,2022-W43,ARIconsultationrate,65+,564.188854795605
primary care syndromic,Belgium,2022-W43,ARIconsultationrate,total,940.118937802987
primary care syndromic,Belgium,2022-W42,ARIconsultationrate,0-4,4001.7028522775695
primary care syndromic,Belgium,2022-W42,ARIconsultationrate,15-64,1082.30719377835
primary care syndromic,Belgium,2022-W42,ARIconsultationrate,5-14,1312.71354073008
primary care syndromic,Belgium,2022-W42,ARIconsultationrate,65+,555.669890924058
primary care syndromic,Belgium,2022-W42,ARIconsultationrate,total,1144.61310014849
primary care syndromic,Belgium,2022-W41,ARIconsultationrate,0-4,3689.06455862978
primary care syndromic,Belgium,2022-W41,ARIconsultationrate,15-64,1072.90164224803
primary care syndromic,Belgium,2022-W41,ARIconsultationrate,5-14,1234.0485205441
primary care syndromic,Belgium,2022-W41,ARIconsultationrate,65+,780.223390275953
primary care syndromic,Belgium,2022-W41,ARIconsultationrate,total,1162.26439494358
primary care syndromic,Belgium,2022-W40,ARIconsultationrate,0-4,3433.9229968782506
primary care syndromic,Belgium,2022-W40,ARIconsultationrate,15-64,945.07893405745
primary care syndromic,Belgium,2022-W40,ARIconsultationrate,5-14,1209.9749151542
primary care syndromic,Belgium,2022-W40,ARIconsultationrate,65+,826.3743910925539
primary care syndromic,Belgium,2022-W40,ARIconsultationrate,total,1074.60958122584
primary care syndromic,Belgium,2022-W39,ARIconsultationrate,0-4,3108.41546626232
primary care syndromic,Belgium,2022-W39,ARIconsultationrate,15-64,1073.33488048271
primary care syndromic,Belgium,2022-W39,ARIconsultationrate,5-14,1303.5082072739
primary care syndromic,Belgium,2022-W39,ARIconsultationrate,65+,540.087531427507
primary care syndromic,Belgium,2022-W39,ARIconsultationrate,total,1093.16908051717
primary care syndromic,Belgium,2022-W38,ARIconsultationrate,0-4,3122.28967909801
primary care syndromic,Belgium,2022-W38,ARIconsultationrate,15-64,1148.16293929712
primary care syndromic,Belgium,2022-W38,ARIconsultationrate,5-14,1474.65437788018
primary care syndromic,Belgium,2022-W38,ARIconsultationrate,65+,664.451827242525
primary care syndromic,Belgium,2022-W38,ARIconsultationrate,total,1186.58458925918
primary care syndromic,Belgium,2022-W37,ARIconsultationrate,0-4,3120.66574202497
primary care syndromic,Belgium,2022-W37,ARIconsultationrate,15-64,795.500200883889
primary care syndromic,Belgium,2022-W37,ARIconsultationrate,5-14,1466.66666666667
primary care syndromic,Belgium,2022-W37,ARIconsultationrate,65+,373.523280055594
primary care syndromic,Belgium,2022-W37,ARIconsultationrate,total,904.567295360887
primary care syndromic,Belgium,2022-W36,ARIconsultationrate,0-4,1467.50524109015
primary care syndromic,Belgium,2022-W36,ARIconsultationrate,15-64,322.549430700255
primary care syndromic,Belgium,2022-W36,ARIconsultationrate,5-14,587.293112653497
primary care syndromic,Belgium,2022-W36,ARIconsultationrate,65+,274.174839185912
primary care syndromic,Belgium,2022-W36,ARIconsultationrate,total,400.082491235306
primary care syndromic,Belgium,2022-W35,ARIconsultationrate,0-4,909.504320145521
primary care syndromic,Belgium,2022-W35,ARIconsultationrate,15-64,464.544336658013
primary care syndromic,Belgium,2022-W35,ARIconsultationrate,5-14,552.06548638873
primary care syndromic,Belgium,2022-W35,ARIconsultationrate,65+,395.594996257885
primary care syndromic,Belgium,2022-W35,ARIconsultationrate,total,481.760378464009
primary care syndromic,Belgium,2022-W34,ARIconsultationrate,0-4,780.891134588884
primary care syndromic,Belgium,2022-W34,ARIconsultationrate,15-64,414.20949171581
primary care syndromic,Belgium,2022-W34,ARIconsultationrate,5-14,332.161000390778
primary care syndromic,Belgium,2022-W34,ARIconsultationrate,65+,190.36954087346
primary care syndromic,Belgium,2022-W34,ARIconsultationrate,total,377.966139601458
primary care syndromic,Belgium,2022-W33,ARIconsultationrate,0-4,823.045267489712
primary care syndromic,Belgium,2022-W33,ARIconsultationrate,15-64,336.826347305389
primary care syndromic,Belgium,2022-W33,ARIconsultationrate,5-14,313.916986396931
primary care syndromic,Belgium,2022-W33,ARIconsultationrate,65+,246.962362935889
primary care syndromic,Belgium,2022-W33,ARIconsultationrate,total,339.615896407221
