survtype,countryname,yearweek,indicator,age,value
primary care syndromic,Austria,2022-W41,ILIconsultationrate,65+,117
primary care syndromic,Austria,2022-W41,ILIconsultationrate,total,1740.8
primary care syndromic,Austria,2022-W40,ILIconsultationrate,0-4,4210.5
primary care syndromic,Austria,2022-W40,ILIconsultationrate,15-64,1054
primary care syndromic,Austria,2022-W40,ILIconsultationrate,5-14,976.8
primary care syndromic,Austria,2022-W40,ILIconsultationrate,65+,271.6
primary care syndromic,Austria,2022-W40,ILIconsultationrate,total,1183
primary care syndromic,Austria,2022-W15,ILIconsultationrate,0-4,205.3
primary care syndromic,Austria,2022-W15,ILIconsultationrate,15-64,749.9
primary care syndromic,Austria,2022-W15,ILIconsultationrate,5-14,104.6
primary care syndromic,Austria,2022-W15,ILIconsultationrate,65+,820.7
primary care syndromic,Austria,2022-W15,ILIconsultationrate,total,540.7
primary care syndromic,Austria,2022-W14,ILIconsultationrate,0-4,269.5
primary care syndromic,Austria,2022-W14,ILIconsultationrate,15-64,1770.1
primary care syndromic,Austria,2022-W14,ILIconsultationrate,5-14,470.6
primary care syndromic,Austria,2022-W14,ILIconsultationrate,65+,531.9
primary care syndromic,Austria,2022-W14,ILIconsultationrate,total,1207.7
primary care syndromic,Austria,2022-W13,ILIconsultationrate,0-4,423.6
primary care syndromic,Austria,2022-W13,ILIconsultationrate,15-64,1609.8
primary care syndromic,Austria,2022-W13,ILIconsultationrate,5-14,254.9
primary care syndromic,Austria,2022-W13,ILIconsultationrate,65+,461.6
primary care syndromic,Austria,2022-W13,ILIconsultationrate,total,1044.6
primary care syndromic,Austria,2022-W12,ILIconsultationrate,0-4,1257.7
primary care syndromic,Austria,2022-W12,ILIconsultationrate,15-64,1937.7
primary care syndromic,Austria,2022-W12,ILIconsultationrate,5-14,549
primary care syndromic,Austria,2022-W12,ILIconsultationrate,65+,706.7
primary care syndromic,Austria,2022-W12,ILIconsultationrate,total,1387.2
primary care syndromic,Austria,2022-W11,ILIconsultationrate,0-4,769.9
primary care syndromic,Austria,2022-W11,ILIconsultationrate,15-64,1772.9
primary care syndromic,Austria,2022-W11,ILIconsultationrate,5-14,454.9
primary care syndromic,Austria,2022-W11,ILIconsultationrate,65+,758.8
primary care syndromic,Austria,2022-W11,ILIconsultationrate,total,1264.3
primary care syndromic,Austria,2022-W09,ILIconsultationrate,0-4,539
primary care syndromic,Austria,2022-W09,ILIconsultationrate,15-64,1592.5
primary care syndromic,Austria,2022-W09,ILIconsultationrate,5-14,274.5
primary care syndromic,Austria,2022-W09,ILIconsultationrate,65+,429.6
primary care syndromic,Austria,2022-W09,ILIconsultationrate,total,996.2
primary care syndromic,Austria,2022-W08,ILIconsultationrate,0-4,115.5
primary care syndromic,Austria,2022-W08,ILIconsultationrate,15-64,1237.3
primary care syndromic,Austria,2022-W08,ILIconsultationrate,5-14,117.6
primary care syndromic,Austria,2022-W08,ILIconsultationrate,65+,228.6
primary care syndromic,Austria,2022-W08,ILIconsultationrate,total,757.8
primary care syndromic,Austria,2022-W07,ILIconsultationrate,0-4,92.4
primary care syndromic,Austria,2022-W07,ILIconsultationrate,15-64,1462.2
primary care syndromic,Austria,2022-W07,ILIconsultationrate,5-14,549
primary care syndromic,Austria,2022-W07,ILIconsultationrate,65+,642.2
primary care syndromic,Austria,2022-W07,ILIconsultationrate,total,1042
primary care syndromic,Austria,2022-W06,ILIconsultationrate,0-4,677.5
primary care syndromic,Austria,2022-W06,ILIconsultationrate,15-64,1491.8
primary care syndromic,Austria,2022-W06,ILIconsultationrate,5-14,454.9
primary care syndromic,Austria,2022-W06,ILIconsultationrate,65+,572.8
primary care syndromic,Austria,2022-W06,ILIconsultationrate,total,1054.1
primary care syndromic,Austria,2022-W05,ILIconsultationrate,0-4,564.7
primary care syndromic,Austria,2022-W05,ILIconsultationrate,15-64,1657.9
primary care syndromic,Austria,2022-W05,ILIconsultationrate,5-14,810.5
primary care syndromic,Austria,2022-W05,ILIconsultationrate,65+,405.6
primary care syndromic,Austria,2022-W05,ILIconsultationrate,total,1260.2
primary care syndromic,Austria,2022-W04,ILIconsultationrate,0-4,369.6
primary care syndromic,Austria,2022-W04,ILIconsultationrate,15-64,1687.2
primary care syndromic,Austria,2022-W04,ILIconsultationrate,5-14,376.5
primary care syndromic,Austria,2022-W04,ILIconsultationrate,65+,477
primary care syndromic,Austria,2022-W04,ILIconsultationrate,total,1128
primary care syndromic,Austria,2022-W03,ILIconsultationrate,0-4,641.7
primary care syndromic,Austria,2022-W03,ILIconsultationrate,15-64,1446.2
primary care syndromic,Austria,2022-W03,ILIconsultationrate,5-14,261.4
primary care syndromic,Austria,2022-W03,ILIconsultationrate,65+,740.3
primary care syndromic,Austria,2022-W03,ILIconsultationrate,total,996.7
primary care syndromic,Austria,2022-W02,ILIconsultationrate,0-4,554.4
primary care syndromic,Austria,2022-W02,ILIconsultationrate,15-64,1628.5
primary care syndromic,Austria,2022-W02,ILIconsultationrate,5-14,329.4
primary care syndromic,Austria,2022-W02,ILIconsultationrate,65+,540.8
primary care syndromic,Austria,2022-W02,ILIconsultationrate,total,1122.6
primary care syndromic,Austria,2022-W01,ILIconsultationrate,0-4,885.6
primary care syndromic,Austria,2022-W01,ILIconsultationrate,15-64,1582.2
primary care syndromic,Austria,2022-W01,ILIconsultationrate,5-14,98
primary care syndromic,Austria,2022-W01,ILIconsultationrate,65+,699.7
primary care syndromic,Austria,2022-W01,ILIconsultationrate,total,1068.6
primary care syndromic,Austria,2021-W52,ILIconsultationrate,0-4,307.9
primary care syndromic,Austria,2021-W52,ILIconsultationrate,15-64,930.5
primary care syndromic,Austria,2021-W52,ILIconsultationrate,5-14,78.4
primary care syndromic,Austria,2021-W52,ILIconsultationrate,65+,424
primary care syndromic,Austria,2021-W52,ILIconsultationrate,total,662.3
primary care syndromic,Austria,2021-W51,ILIconsultationrate,0-4,115.5
primary care syndromic,Austria,2021-W51,ILIconsultationrate,15-64,851.6
primary care syndromic,Austria,2021-W51,ILIconsultationrate,5-14,58.8
primary care syndromic,Austria,2021-W51,ILIconsultationrate,65+,305.4
primary care syndromic,Austria,2021-W51,ILIconsultationrate,total,518
primary care syndromic,Austria,2021-W50,ILIconsultationrate,0-4,862.3
primary care syndromic,Austria,2021-W50,ILIconsultationrate,15-64,1880
primary care syndromic,Austria,2021-W50,ILIconsultationrate,5-14,423.5
primary care syndromic,Austria,2021-W50,ILIconsultationrate,65+,3498.1
primary care syndromic,Austria,2021-W50,ILIconsultationrate,total,1765.8
primary care syndromic,Austria,2021-W49,ILIconsultationrate,0-4,898.4
primary care syndromic,Austria,2021-W49,ILIconsultationrate,15-64,951.8
primary care syndromic,Austria,2021-W49,ILIconsultationrate,5-14,261.4
primary care syndromic,Austria,2021-W49,ILIconsultationrate,65+,433.5
primary care syndromic,Austria,2021-W49,ILIconsultationrate,total,735.2
primary care syndromic,Austria,2021-W48,ILIconsultationrate,0-4,1232
primary care syndromic,Austria,2021-W48,ILIconsultationrate,15-64,1183.5
primary care syndromic,Austria,2021-W48,ILIconsultationrate,5-14,183
primary care syndromic,Austria,2021-W48,ILIconsultationrate,65+,405.6
primary care syndromic,Austria,2021-W48,ILIconsultationrate,total,865.2
primary care syndromic,Austria,2021-W47,ILIconsultationrate,0-4,2130.4
primary care syndromic,Austria,2021-W47,ILIconsultationrate,15-64,1452.9
primary care syndromic,Austria,2021-W47,ILIconsultationrate,5-14,130.7
primary care syndromic,Austria,2021-W47,ILIconsultationrate,65+,226.7
primary care syndromic,Austria,2021-W47,ILIconsultationrate,total,1067.6
primary care syndromic,Austria,2021-W46,ILIconsultationrate,0-4,1108.7
primary care syndromic,Austria,2021-W46,ILIconsultationrate,15-64,1633.2
primary care syndromic,Austria,2021-W46,ILIconsultationrate,5-14,705.9
primary care syndromic,Austria,2021-W46,ILIconsultationrate,65+,357.6
primary care syndromic,Austria,2021-W46,ILIconsultationrate,total,1220
primary care syndromic,Austria,2021-W45,ILIconsultationrate,0-4,1078
primary care syndromic,Austria,2021-W45,ILIconsultationrate,15-64,1696.6
primary care syndromic,Austria,2021-W45,ILIconsultationrate,5-14,522.9
primary care syndromic,Austria,2021-W45,ILIconsultationrate,65+,145.7
primary care syndromic,Austria,2021-W45,ILIconsultationrate,total,1159.8
primary care syndromic,Austria,2021-W44,ILIconsultationrate,0-4,1488.7
primary care syndromic,Austria,2021-W44,ILIconsultationrate,15-64,1691.5
primary care syndromic,Austria,2021-W44,ILIconsultationrate,5-14,1150.3
primary care syndromic,Austria,2021-W44,ILIconsultationrate,65+,448.5
primary care syndromic,Austria,2021-W44,ILIconsultationrate,total,1388.5
primary care syndromic,Austria,2021-W43,ILIconsultationrate,0-4,1154.7
primary care syndromic,Austria,2021-W43,ILIconsultationrate,15-64,2122.1
primary care syndromic,Austria,2021-W43,ILIconsultationrate,5-14,902
primary care syndromic,Austria,2021-W43,ILIconsultationrate,65+,181.4
primary care syndromic,Austria,2021-W43,ILIconsultationrate,total,1558.6
primary care syndromic,Austria,2021-W42,ILIconsultationrate,0-4,2887.9
primary care syndromic,Austria,2021-W42,ILIconsultationrate,15-64,1908
primary care syndromic,Austria,2021-W42,ILIconsultationrate,5-14,1862.7
primary care syndromic,Austria,2021-W42,ILIconsultationrate,65+,359.9
primary care syndromic,Austria,2021-W42,ILIconsultationrate,total,1689.7
primary care syndromic,Austria,2021-W41,ILIconsultationrate,0-4,307.9
primary care syndromic,Austria,2021-W41,ILIconsultationrate,15-64,1954.3
primary care syndromic,Austria,2021-W41,ILIconsultationrate,5-14,431.4
primary care syndromic,Austria,2021-W41,ILIconsultationrate,65+,243
primary care syndromic,Austria,2021-W41,ILIconsultationrate,total,1365.5
primary care syndromic,Austria,2021-W40,ILIconsultationrate,0-4,384.9
primary care syndromic,Austria,2021-W40,ILIconsultationrate,15-64,1038.8
primary care syndromic,Austria,2021-W40,ILIconsultationrate,5-14,117.6
primary care syndromic,Austria,2021-W40,ILIconsultationrate,65+,22.9
primary care syndromic,Austria,2021-W40,ILIconsultationrate,total,711.3
primary care syndromic,Austria,2021-W12,ILIconsultationrate,0-4,770.8
primary care syndromic,Austria,2021-W12,ILIconsultationrate,15-64,359.1
primary care syndromic,Austria,2021-W12,ILIconsultationrate,5-14,343.7
primary care syndromic,Austria,2021-W12,ILIconsultationrate,65+,0
primary care syndromic,Austria,2021-W12,ILIconsultationrate,total,331.7
primary care syndromic,Austria,2021-W11,ILIconsultationrate,0-4,655.4
primary care syndromic,Austria,2021-W11,ILIconsultationrate,15-64,366.6
primary care syndromic,Austria,2021-W11,ILIconsultationrate,5-14,178.5
primary care syndromic,Austria,2021-W11,ILIconsultationrate,65+,104.7
primary care syndromic,Austria,2021-W11,ILIconsultationrate,total,318.3
primary care syndromic,Austria,2021-W10,ILIconsultationrate,0-4,832.6
primary care syndromic,Austria,2021-W10,ILIconsultationrate,15-64,538.7
primary care syndromic,Austria,2021-W10,ILIconsultationrate,5-14,491.8
primary care syndromic,Austria,2021-W10,ILIconsultationrate,65+,188.4
primary care syndromic,Austria,2021-W10,ILIconsultationrate,total,497.5
primary care syndromic,Austria,2021-W09,ILIconsultationrate,0-4,678.4
primary care syndromic,Austria,2021-W09,ILIconsultationrate,15-64,448.9
primary care syndromic,Austria,2021-W09,ILIconsultationrate,5-14,349
primary care syndromic,Austria,2021-W09,ILIconsultationrate,65+,179.9
primary care syndromic,Austria,2021-W09,ILIconsultationrate,total,407.6
primary care syndromic,Austria,2021-W08,ILIconsultationrate,0-4,709.2
primary care syndromic,Austria,2021-W08,ILIconsultationrate,15-64,408.1
primary care syndromic,Austria,2021-W08,ILIconsultationrate,5-14,285.5
primary care syndromic,Austria,2021-W08,ILIconsultationrate,65+,107.1
primary care syndromic,Austria,2021-W08,ILIconsultationrate,total,365.4
primary care syndromic,Austria,2021-W07,ILIconsultationrate,0-4,411.1
primary care syndromic,Austria,2021-W07,ILIconsultationrate,15-64,367.3
primary care syndromic,Austria,2021-W07,ILIconsultationrate,5-14,185.1
primary care syndromic,Austria,2021-W07,ILIconsultationrate,65+,160.6
primary care syndromic,Austria,2021-W07,ILIconsultationrate,total,310.3
primary care syndromic,Austria,2021-W06,ILIconsultationrate,0-4,693.9
primary care syndromic,Austria,2021-W06,ILIconsultationrate,15-64,295.9
primary care syndromic,Austria,2021-W06,ILIconsultationrate,5-14,436.2
primary care syndromic,Austria,2021-W06,ILIconsultationrate,65+,89.2
primary care syndromic,Austria,2021-W06,ILIconsultationrate,total,286
primary care syndromic,Austria,2021-W05,ILIconsultationrate,0-4,693.9
primary care syndromic,Austria,2021-W05,ILIconsultationrate,15-64,291.8
primary care syndromic,Austria,2021-W05,ILIconsultationrate,5-14,356.9
primary care syndromic,Austria,2021-W05,ILIconsultationrate,65+,196.3
primary care syndromic,Austria,2021-W05,ILIconsultationrate,total,320.8
primary care syndromic,Austria,2021-W04,ILIconsultationrate,0-4,462.5
primary care syndromic,Austria,2021-W04,ILIconsultationrate,15-64,526.6
primary care syndromic,Austria,2021-W04,ILIconsultationrate,5-14,185.1
primary care syndromic,Austria,2021-W04,ILIconsultationrate,65+,302
primary care syndromic,Austria,2021-W04,ILIconsultationrate,total,421.9
primary care syndromic,Austria,2021-W03,ILIconsultationrate,0-4,385.5
primary care syndromic,Austria,2021-W03,ILIconsultationrate,15-64,448.9
primary care syndromic,Austria,2021-W03,ILIconsultationrate,5-14,198.3
primary care syndromic,Austria,2021-W03,ILIconsultationrate,65+,196.3
primary care syndromic,Austria,2021-W03,ILIconsultationrate,total,354.3
primary care syndromic,Austria,2021-W02,ILIconsultationrate,0-4,0
primary care syndromic,Austria,2021-W02,ILIconsultationrate,15-64,434.9
primary care syndromic,Austria,2021-W02,ILIconsultationrate,5-14,317.3
primary care syndromic,Austria,2021-W02,ILIconsultationrate,65+,294.4
primary care syndromic,Austria,2021-W02,ILIconsultationrate,total,357.4
primary care syndromic,Austria,2021-W01,ILIconsultationrate,0-4,0
primary care syndromic,Austria,2021-W01,ILIconsultationrate,15-64,308.6
primary care syndromic,Austria,2021-W01,ILIconsultationrate,5-14,198.3
primary care syndromic,Austria,2021-W01,ILIconsultationrate,65+,686.9
primary care syndromic,Austria,2021-W01,ILIconsultationrate,total,335.8
primary care syndromic,Austria,2020-W50,ILIconsultationrate,0-4,0
primary care syndromic,Austria,2020-W50,ILIconsultationrate,15-64,643.5
primary care syndromic,Austria,2020-W50,ILIconsultationrate,5-14,515.5
primary care syndromic,Austria,2020-W50,ILIconsultationrate,65+,340.2
primary care syndromic,Austria,2020-W50,ILIconsultationrate,total,533.2
primary care syndromic,Austria,2020-W49,ILIconsultationrate,0-4,0
primary care syndromic,Austria,2020-W49,ILIconsultationrate,15-64,860.5
primary care syndromic,Austria,2020-W49,ILIconsultationrate,5-14,515.5
primary care syndromic,Austria,2020-W49,ILIconsultationrate,65+,340.2
primary care syndromic,Austria,2020-W49,ILIconsultationrate,total,671.3
primary care syndromic,Austria,2020-W48,ILIconsultationrate,0-4,1027.7
primary care syndromic,Austria,2020-W48,ILIconsultationrate,15-64,812
primary care syndromic,Austria,2020-W48,ILIconsultationrate,5-14,0
primary care syndromic,Austria,2020-W48,ILIconsultationrate,65+,207.9
primary care syndromic,Austria,2020-W48,ILIconsultationrate,total,603.1
primary care syndromic,Austria,2020-W47,ILIconsultationrate,0-4,668
primary care syndromic,Austria,2020-W47,ILIconsultationrate,15-64,1073.2
primary care syndromic,Austria,2020-W47,ILIconsultationrate,5-14,185.1
primary care syndromic,Austria,2020-W47,ILIconsultationrate,65+,417.1
primary care syndromic,Austria,2020-W47,ILIconsultationrate,total,789.7
primary care syndromic,Austria,2020-W46,ILIconsultationrate,0-4,1002.3
primary care syndromic,Austria,2020-W46,ILIconsultationrate,15-64,1257
primary care syndromic,Austria,2020-W46,ILIconsultationrate,5-14,238
primary care syndromic,Austria,2020-W46,ILIconsultationrate,65+,1073
primary care syndromic,Austria,2020-W46,ILIconsultationrate,total,995
primary care syndromic,Austria,2020-W45,ILIconsultationrate,0-4,565.3
primary care syndromic,Austria,2020-W45,ILIconsultationrate,15-64,1364.1
primary care syndromic,Austria,2020-W45,ILIconsultationrate,5-14,449.5
primary care syndromic,Austria,2020-W45,ILIconsultationrate,65+,694.7
primary care syndromic,Austria,2020-W45,ILIconsultationrate,total,1013.5
primary care syndromic,Austria,2020-W44,ILIconsultationrate,0-4,925.2
primary care syndromic,Austria,2020-W44,ILIconsultationrate,15-64,717
primary care syndromic,Austria,2020-W44,ILIconsultationrate,5-14,436.2
primary care syndromic,Austria,2020-W44,ILIconsultationrate,65+,458
primary care syndromic,Austria,2020-W44,ILIconsultationrate,total,650.5
primary care syndromic,Austria,2020-W43,ILIconsultationrate,0-4,0
primary care syndromic,Austria,2020-W43,ILIconsultationrate,15-64,1044.6
primary care syndromic,Austria,2020-W43,ILIconsultationrate,5-14,753.4
primary care syndromic,Austria,2020-W43,ILIconsultationrate,65+,302
primary care syndromic,Austria,2020-W43,ILIconsultationrate,total,801.6
primary care syndromic,Austria,2020-W42,ILIconsultationrate,0-4,1490.2
