survtype,countryname,yearweek,indicator,age,value
SARI syndromic,Austria,2024-W23,SARIrate,5-14,3.5
SARI syndromic,Austria,2024-W23,SARIrate,65+,42.3
SARI syndromic,Austria,2024-W23,SARIrate,total,12.1
SARI syndromic,Austria,2024-W22,SARIrate,0-4,17.5
SARI syndromic,Austria,2024-W22,SARIrate,15-64,3.2
SARI syndromic,Austria,2024-W22,SARIrate,5-14,2.9
SARI syndromic,Austria,2024-W22,SARIrate,65+,38.6
SARI syndromic,Austria,2024-W22,SARIrate,total,10.9
SARI syndromic,Austria,2024-W21,SARIrate,0-4,17.2
SARI syndromic,Austria,2024-W21,SARIrate,15-64,3.5
SARI syndromic,Austria,2024-W21,SARIrate,5-14,3.4
SARI syndromic,Austria,2024-W21,SARIrate,65+,38.2
SARI syndromic,Austria,2024-W21,SARIrate,total,11
SARI syndromic,Austria,2024-W20,SARIrate,0-4,17.5
SARI syndromic,Austria,2024-W20,SARIrate,15-64,3.9
SARI syndromic,Austria,2024-W20,SARIrate,5-14,3.7
SARI syndromic,Austria,2024-W20,SARIrate,65+,40.8
SARI syndromic,Austria,2024-W20,SARIrate,total,11.8
SARI syndromic,Austria,2024-W19,SARIrate,0-4,21.2
SARI syndromic,Austria,2024-W19,SARIrate,15-64,3.7
SARI syndromic,Austria,2024-W19,SARIrate,5-14,3.4
SARI syndromic,Austria,2024-W19,SARIrate,65+,42.9
SARI syndromic,Austria,2024-W19,SARIrate,total,12.2
SARI syndromic,Austria,2024-W18,SARIrate,0-4,23.4
SARI syndromic,Austria,2024-W18,SARIrate,15-64,4.1
SARI syndromic,Austria,2024-W18,SARIrate,5-14,4.4
SARI syndromic,Austria,2024-W18,SARIrate,65+,45.1
SARI syndromic,Austria,2024-W18,SARIrate,total,13.2
SARI syndromic,Austria,2024-W17,SARIrate,0-4,25.9
SARI syndromic,Austria,2024-W17,SARIrate,15-64,3.9
SARI syndromic,Austria,2024-W17,SARIrate,5-14,4.7
SARI syndromic,Austria,2024-W17,SARIrate,65+,41.9
SARI syndromic,Austria,2024-W17,SARIrate,total,12.6
SARI syndromic,Austria,2024-W16,SARIrate,0-4,26.2
SARI syndromic,Austria,2024-W16,SARIrate,15-64,3.9
SARI syndromic,Austria,2024-W16,SARIrate,5-14,5.2
SARI syndromic,Austria,2024-W16,SARIrate,65+,41.2
SARI syndromic,Austria,2024-W16,SARIrate,total,12.4
SARI syndromic,Austria,2024-W15,SARIrate,0-4,29.3
SARI syndromic,Austria,2024-W15,SARIrate,15-64,4
SARI syndromic,Austria,2024-W15,SARIrate,5-14,4.7
SARI syndromic,Austria,2024-W15,SARIrate,65+,44.1
SARI syndromic,Austria,2024-W15,SARIrate,total,13.2
SARI syndromic,Austria,2024-W14,SARIrate,0-4,27.8
SARI syndromic,Austria,2024-W14,SARIrate,15-64,4.6
SARI syndromic,Austria,2024-W14,SARIrate,5-14,3.6
SARI syndromic,Austria,2024-W14,SARIrate,65+,50.3
SARI syndromic,Austria,2024-W14,SARIrate,total,14.6
SARI syndromic,Austria,2024-W13,SARIrate,0-4,34
SARI syndromic,Austria,2024-W13,SARIrate,15-64,4.1
SARI syndromic,Austria,2024-W13,SARIrate,5-14,5.8
SARI syndromic,Austria,2024-W13,SARIrate,65+,47.7
SARI syndromic,Austria,2024-W13,SARIrate,total,14.3
SARI syndromic,Austria,2024-W12,SARIrate,0-4,42
SARI syndromic,Austria,2024-W12,SARIrate,15-64,4.1
SARI syndromic,Austria,2024-W12,SARIrate,5-14,5.8
SARI syndromic,Austria,2024-W12,SARIrate,65+,45
SARI syndromic,Austria,2024-W12,SARIrate,total,14.2
SARI syndromic,Austria,2024-W11,SARIrate,0-4,42.7
SARI syndromic,Austria,2024-W11,SARIrate,15-64,4.6
SARI syndromic,Austria,2024-W11,SARIrate,5-14,5.3
SARI syndromic,Austria,2024-W11,SARIrate,65+,47.7
SARI syndromic,Austria,2024-W11,SARIrate,total,15
SARI syndromic,Austria,2024-W10,SARIrate,0-4,48.1
SARI syndromic,Austria,2024-W10,SARIrate,15-64,5.2
SARI syndromic,Austria,2024-W10,SARIrate,5-14,6.8
SARI syndromic,Austria,2024-W10,SARIrate,65+,52.1
SARI syndromic,Austria,2024-W10,SARIrate,total,16.6
SARI syndromic,Austria,2024-W09,SARIrate,0-4,51.7
SARI syndromic,Austria,2024-W09,SARIrate,15-64,5
SARI syndromic,Austria,2024-W09,SARIrate,5-14,6.8
SARI syndromic,Austria,2024-W09,SARIrate,65+,54.3
SARI syndromic,Austria,2024-W09,SARIrate,total,17.1
SARI syndromic,Austria,2024-W08,SARIrate,0-4,65.6
SARI syndromic,Austria,2024-W08,SARIrate,15-64,5.6
SARI syndromic,Austria,2024-W08,SARIrate,5-14,7.8
SARI syndromic,Austria,2024-W08,SARIrate,65+,66.8
SARI syndromic,Austria,2024-W08,SARIrate,total,20.7
SARI syndromic,Austria,2024-W07,SARIrate,0-4,88.5
SARI syndromic,Austria,2024-W07,SARIrate,15-64,7.7
SARI syndromic,Austria,2024-W07,SARIrate,5-14,8.9
SARI syndromic,Austria,2024-W07,SARIrate,65+,75.6
SARI syndromic,Austria,2024-W07,SARIrate,total,25
SARI syndromic,Austria,2024-W06,SARIrate,0-4,121.7
SARI syndromic,Austria,2024-W06,SARIrate,15-64,8.8
SARI syndromic,Austria,2024-W06,SARIrate,5-14,10.3
SARI syndromic,Austria,2024-W06,SARIrate,65+,91.2
SARI syndromic,Austria,2024-W06,SARIrate,total,30.5
SARI syndromic,Austria,2024-W05,SARIrate,0-4,126.7
SARI syndromic,Austria,2024-W05,SARIrate,15-64,9.8
SARI syndromic,Austria,2024-W05,SARIrate,5-14,10.9
SARI syndromic,Austria,2024-W05,SARIrate,65+,90.5
SARI syndromic,Austria,2024-W05,SARIrate,total,31.3
SARI syndromic,Austria,2024-W04,SARIrate,0-4,122.7
SARI syndromic,Austria,2024-W04,SARIrate,15-64,8.3
SARI syndromic,Austria,2024-W04,SARIrate,5-14,9.9
SARI syndromic,Austria,2024-W04,SARIrate,65+,87.2
SARI syndromic,Austria,2024-W04,SARIrate,total,29.4
SARI syndromic,Austria,2024-W03,SARIrate,0-4,90
SARI syndromic,Austria,2024-W03,SARIrate,15-64,7.3
SARI syndromic,Austria,2024-W03,SARIrate,5-14,10.3
SARI syndromic,Austria,2024-W03,SARIrate,65+,80.9
SARI syndromic,Austria,2024-W03,SARIrate,total,26
SARI syndromic,Austria,2024-W02,SARIrate,0-4,63.2
SARI syndromic,Austria,2024-W02,SARIrate,15-64,7.9
SARI syndromic,Austria,2024-W02,SARIrate,5-14,5.7
SARI syndromic,Austria,2024-W02,SARIrate,65+,80.8
SARI syndromic,Austria,2024-W02,SARIrate,total,24.7
SARI syndromic,Austria,2024-W01,SARIrate,0-4,93.2
SARI syndromic,Austria,2024-W01,SARIrate,15-64,8.6
SARI syndromic,Austria,2024-W01,SARIrate,5-14,5.5
SARI syndromic,Austria,2024-W01,SARIrate,65+,103.8
SARI syndromic,Austria,2024-W01,SARIrate,total,31
SARI syndromic,Austria,2023-W52,SARIrate,0-4,92.2
SARI syndromic,Austria,2023-W52,SARIrate,15-64,8.9
SARI syndromic,Austria,2023-W52,SARIrate,5-14,7.4
SARI syndromic,Austria,2023-W52,SARIrate,65+,119
SARI syndromic,Austria,2023-W52,SARIrate,total,34.3
SARI syndromic,Austria,2023-W51,SARIrate,0-4,71.8
SARI syndromic,Austria,2023-W51,SARIrate,15-64,7.8
SARI syndromic,Austria,2023-W51,SARIrate,5-14,6.2
SARI syndromic,Austria,2023-W51,SARIrate,65+,113.1
SARI syndromic,Austria,2023-W51,SARIrate,total,31.3
SARI syndromic,Austria,2023-W50,SARIrate,0-4,67.2
SARI syndromic,Austria,2023-W50,SARIrate,15-64,8.8
SARI syndromic,Austria,2023-W50,SARIrate,5-14,5.9
SARI syndromic,Austria,2023-W50,SARIrate,65+,109.8
SARI syndromic,Austria,2023-W50,SARIrate,total,31
SARI syndromic,Austria,2023-W49,SARIrate,0-4,57.7
SARI syndromic,Austria,2023-W49,SARIrate,15-64,8.5
SARI syndromic,Austria,2023-W49,SARIrate,5-14,6.6
SARI syndromic,Austria,2023-W49,SARIrate,65+,103.2
SARI syndromic,Austria,2023-W49,SARIrate,total,29.2
SARI syndromic,Austria,2023-W48,SARIrate,0-4,43.1
SARI syndromic,Austria,2023-W48,SARIrate,15-64,8.2
SARI syndromic,Austria,2023-W48,SARIrate,5-14,5.7
SARI syndromic,Austria,2023-W48,SARIrate,65+,100
SARI syndromic,Austria,2023-W48,SARIrate,total,27.5
SARI syndromic,Austria,2023-W47,SARIrate,0-4,40.3
SARI syndromic,Austria,2023-W47,SARIrate,15-64,6.8
SARI syndromic,Austria,2023-W47,SARIrate,5-14,7.6
SARI syndromic,Austria,2023-W47,SARIrate,65+,96.3
SARI syndromic,Austria,2023-W47,SARIrate,total,26
SARI syndromic,Austria,2023-W46,SARIrate,0-4,33.1
SARI syndromic,Austria,2023-W46,SARIrate,15-64,6
SARI syndromic,Austria,2023-W46,SARIrate,5-14,4.8
SARI syndromic,Austria,2023-W46,SARIrate,65+,88.6
SARI syndromic,Austria,2023-W46,SARIrate,total,23.3
SARI syndromic,Austria,2023-W45,SARIrate,0-4,27.8
SARI syndromic,Austria,2023-W45,SARIrate,15-64,5.3
SARI syndromic,Austria,2023-W45,SARIrate,5-14,5.3
SARI syndromic,Austria,2023-W45,SARIrate,65+,77.3
SARI syndromic,Austria,2023-W45,SARIrate,total,20.4
SARI syndromic,Austria,2023-W44,SARIrate,0-4,28
SARI syndromic,Austria,2023-W44,SARIrate,15-64,5.4
SARI syndromic,Austria,2023-W44,SARIrate,5-14,3.3
SARI syndromic,Austria,2023-W44,SARIrate,65+,77.2
SARI syndromic,Austria,2023-W44,SARIrate,total,20.3
SARI syndromic,Austria,2023-W43,SARIrate,0-4,22.7
SARI syndromic,Austria,2023-W43,SARIrate,15-64,5.4
SARI syndromic,Austria,2023-W43,SARIrate,5-14,4.8
SARI syndromic,Austria,2023-W43,SARIrate,65+,75.6
SARI syndromic,Austria,2023-W43,SARIrate,total,19.9
SARI syndromic,Austria,2023-W42,SARIrate,0-4,23.4
SARI syndromic,Austria,2023-W42,SARIrate,15-64,5.4
SARI syndromic,Austria,2023-W42,SARIrate,5-14,5.3
SARI syndromic,Austria,2023-W42,SARIrate,65+,70.1
SARI syndromic,Austria,2023-W42,SARIrate,total,18.9
SARI syndromic,Austria,2023-W41,SARIrate,0-4,28
SARI syndromic,Austria,2023-W41,SARIrate,15-64,5.1
SARI syndromic,Austria,2023-W41,SARIrate,5-14,5.2
SARI syndromic,Austria,2023-W41,SARIrate,65+,62.1
SARI syndromic,Austria,2023-W41,SARIrate,total,17.4
SARI syndromic,Austria,2023-W40,SARIrate,0-4,31.3
SARI syndromic,Austria,2023-W40,SARIrate,15-64,4.6
SARI syndromic,Austria,2023-W40,SARIrate,5-14,4.6
SARI syndromic,Austria,2023-W40,SARIrate,65+,56.9
SARI syndromic,Austria,2023-W40,SARIrate,total,16.1
SARI syndromic,Austria,2023-W39,SARIrate,0-4,37.5
SARI syndromic,Austria,2023-W39,SARIrate,15-64,4
SARI syndromic,Austria,2023-W39,SARIrate,5-14,4.5
SARI syndromic,Austria,2023-W39,SARIrate,65+,51.3
SARI syndromic,Austria,2023-W39,SARIrate,total,14.9
SARI syndromic,Austria,2023-W38,SARIrate,0-4,35
SARI syndromic,Austria,2023-W38,SARIrate,15-64,3.6
SARI syndromic,Austria,2023-W38,SARIrate,5-14,6.1
SARI syndromic,Austria,2023-W38,SARIrate,65+,46.1
SARI syndromic,Austria,2023-W38,SARIrate,total,13.6
SARI syndromic,Austria,2023-W37,SARIrate,0-4,36.9
SARI syndromic,Austria,2023-W37,SARIrate,15-64,3.7
SARI syndromic,Austria,2023-W37,SARIrate,5-14,5.2
SARI syndromic,Austria,2023-W37,SARIrate,65+,45.5
SARI syndromic,Austria,2023-W37,SARIrate,total,13.6
SARI syndromic,Austria,2023-W36,SARIrate,0-4,27.8
SARI syndromic,Austria,2023-W36,SARIrate,15-64,2.9
SARI syndromic,Austria,2023-W36,SARIrate,5-14,4
SARI syndromic,Austria,2023-W36,SARIrate,65+,43.2
SARI syndromic,Austria,2023-W36,SARIrate,total,12.1
SARI syndromic,Austria,2023-W35,SARIrate,0-4,14.4
SARI syndromic,Austria,2023-W35,SARIrate,15-64,3.6
SARI syndromic,Austria,2023-W35,SARIrate,5-14,2
SARI syndromic,Austria,2023-W35,SARIrate,65+,36.6
SARI syndromic,Austria,2023-W35,SARIrate,total,10.4
SARI syndromic,Austria,2023-W34,SARIrate,0-4,11.1
SARI syndromic,Austria,2023-W34,SARIrate,15-64,3.1
SARI syndromic,Austria,2023-W34,SARIrate,5-14,2.2
SARI syndromic,Austria,2023-W34,SARIrate,65+,41.5
SARI syndromic,Austria,2023-W34,SARIrate,total,10.9
SARI syndromic,Austria,2023-W33,SARIrate,0-4,9.5
SARI syndromic,Austria,2023-W33,SARIrate,15-64,2.8
SARI syndromic,Austria,2023-W33,SARIrate,5-14,2.2
SARI syndromic,Austria,2023-W33,SARIrate,65+,38.9
SARI syndromic,Austria,2023-W33,SARIrate,total,10.1
SARI syndromic,Austria,2023-W32,SARIrate,0-4,8.1
SARI syndromic,Austria,2023-W32,SARIrate,15-64,2.8
SARI syndromic,Austria,2023-W32,SARIrate,5-14,2.7
SARI syndromic,Austria,2023-W32,SARIrate,65+,37.1
SARI syndromic,Austria,2023-W32,SARIrate,total,9.8
SARI syndromic,Austria,2023-W31,SARIrate,0-4,6.7
SARI syndromic,Austria,2023-W31,SARIrate,15-64,2.5
SARI syndromic,Austria,2023-W31,SARIrate,5-14,0.9
SARI syndromic,Austria,2023-W31,SARIrate,65+,31.9
SARI syndromic,Austria,2023-W31,SARIrate,total,8.3
SARI syndromic,Austria,2023-W30,SARIrate,0-4,10.4
SARI syndromic,Austria,2023-W30,SARIrate,15-64,3.2
SARI syndromic,Austria,2023-W30,SARIrate,5-14,1.4
SARI syndromic,Austria,2023-W30,SARIrate,65+,31.9
SARI syndromic,Austria,2023-W30,SARIrate,total,9
SARI syndromic,Austria,2023-W29,SARIrate,0-4,5.6
SARI syndromic,Austria,2023-W29,SARIrate,15-64,2.9
SARI syndromic,Austria,2023-W29,SARIrate,5-14,1.5
SARI syndromic,Austria,2023-W29,SARIrate,65+,33.2
SARI syndromic,Austria,2023-W29,SARIrate,total,8.9
SARI syndromic,Austria,2023-W28,SARIrate,0-4,8.3
SARI syndromic,Austria,2023-W28,SARIrate,15-64,3
SARI syndromic,Austria,2023-W28,SARIrate,5-14,2
SARI syndromic,Austria,2023-W28,SARIrate,65+,35
SARI syndromic,Austria,2023-W28,SARIrate,total,9.4
SARI syndromic,Austria,2023-W27,SARIrate,0-4,11.4
SARI syndromic,Austria,2023-W27,SARIrate,15-64,3.1
SARI syndromic,Austria,2023-W27,SARIrate,5-14,1.8
SARI syndromic,Austria,2023-W27,SARIrate,65+,33.7
SARI syndromic,Austria,2023-W27,SARIrate,total,9.3
SARI syndromic,Austria,2023-W26,SARIrate,0-4,12.3
SARI syndromic,Austria,2023-W26,SARIrate,15-64,2.6
SARI syndromic,Austria,2023-W26,SARIrate,5-14,2.8
SARI syndromic,Austria,2023-W26,SARIrate,65+,35.5
SARI syndromic,Austria,2023-W26,SARIrate,total,9.5
SARI syndromic,Austria,2023-W25,SARIrate,0-4,11.4
SARI syndromic,Austria,2023-W25,SARIrate,15-64,2.9
SARI syndromic,Austria,2023-W25,SARIrate,5-14,2.8
SARI syndromic,Austria,2023-W25,SARIrate,65+,35.4
SARI syndromic,Austria,2023-W25,SARIrate,total,9.7
SARI syndromic,Austria,2023-W24,SARIrate,0-4,10.7
SARI syndromic,Austria,2023-W24,SARIrate,15-64,2.6
SARI syndromic,Austria,2023-W24,SARIrate,5-14,1.7
SARI syndromic,Austria,2023-W24,SARIrate,65+,38.6
SARI syndromic,Austria,2023-W24,SARIrate,total,9.9
SARI syndromic,Austria,2023-W23,SARIrate,0-4,15.3
SARI syndromic,Austria,2023-W23,SARIrate,15-64,2.8
SARI syndromic,Austria,2023-W23,SARIrate,5-14,3.6
SARI syndromic,Austria,2023-W23,SARIrate,65+,37.7
SARI syndromic,Austria,2023-W23,SARIrate,total,10.3
SARI syndromic,Austria,2023-W22,SARIrate,0-4,16.9
SARI syndromic,Austria,2023-W22,SARIrate,15-64,3.2
SARI syndromic,Austria,2023-W22,SARIrate,5-14,2.7
SARI syndromic,Austria,2023-W22,SARIrate,65+,37.9
SARI syndromic,Austria,2023-W22,SARIrate,total,10.6
SARI syndromic,Austria,2023-W21,SARIrate,0-4,23.4
SARI syndromic,Austria,2023-W21,SARIrate,15-64,3.4
SARI syndromic,Austria,2023-W21,SARIrate,5-14,2.8
SARI syndromic,Austria,2023-W21,SARIrate,65+,43.2
SARI syndromic,Austria,2023-W21,SARIrate,total,12.1
SARI syndromic,Austria,2023-W20,SARIrate,0-4,22.5
SARI syndromic,Austria,2023-W20,SARIrate,15-64,3.3
SARI syndromic,Austria,2023-W20,SARIrate,5-14,2.3
SARI syndromic,Austria,2023-W20,SARIrate,65+,43.3
SARI syndromic,Austria,2023-W20,SARIrate,total,11.9
SARI syndromic,Austria,2023-W19,SARIrate,0-4,22.9
SARI syndromic,Austria,2023-W19,SARIrate,15-64,3.1
SARI syndromic,Austria,2023-W19,SARIrate,5-14,3.3
SARI syndromic,Austria,2023-W19,SARIrate,65+,47
SARI syndromic,Austria,2023-W19,SARIrate,total,12.7
SARI syndromic,Belgium,2026-W07,SARIrate,0-4,131.8
SARI syndromic,Belgium,2026-W07,SARIrate,15-64,5.4
SARI syndromic,Belgium,2026-W07,SARIrate,5-14,4.8
SARI syndromic,Belgium,2026-W07,SARIrate,65+,53.8
SARI syndromic,Belgium,2026-W07,SARIrate,total,20.3
SARI syndromic,Belgium,2026-W06,SARIrate,0-4,119.9
SARI syndromic,Belgium,2026-W06,SARIrate,15-64,6.7
SARI syndromic,Belgium,2026-W06,SARIrate,5-14,6.1
SARI syndromic,Belgium,2026-W06,SARIrate,65+,47.5
SARI syndromic,Belgium,2026-W06,SARIrate,total,19.6
SARI syndromic,Belgium,2026-W05,SARIrate,0-4,107.7
SARI syndromic,Belgium,2026-W05,SARIrate,15-64,5.1
SARI syndromic,Belgium,2026-W05,SARIrate,5-14,6.8
SARI syndromic,Belgium,2026-W05,SARIrate,65+,47.9
SARI syndromic,Belgium,2026-W05,SARIrate,total,18.2
SARI syndromic,Belgium,2026-W04,SARIrate,0-4,149.2
SARI syndromic,Belgium,2026-W04,SARIrate,15-64,5.8
SARI syndromic,Belgium,2026-W04,SARIrate,5-14,9
SARI syndromic,Belgium,2026-W04,SARIrate,65+,57.5
SARI syndromic,Belgium,2026-W04,SARIrate,total,22.6
SARI syndromic,Belgium,2026-W03,SARIrate,0-4,127.8
SARI syndromic,Belgium,2026-W03,SARIrate,15-64,8.2
SARI syndromic,Belgium,2026-W03,SARIrate,5-14,8.7
SARI syndromic,Belgium,2026-W03,SARIrate,65+,59.8
SARI syndromic,Belgium,2026-W03,SARIrate,total,23.8
SARI syndromic,Belgium,2026-W02,SARIrate,0-4,93.9
SARI syndromic,Belgium,2026-W02,SARIrate,15-64,6.4
SARI syndromic,Belgium,2026-W02,SARIrate,5-14,6.4
SARI syndromic,Belgium,2026-W02,SARIrate,65+,63.4
SARI syndromic,Belgium,2026-W02,SARIrate,total,21.5
SARI syndromic,Belgium,2026-W01,SARIrate,0-4,129.7
SARI syndromic,Belgium,2026-W01,SARIrate,15-64,5.9
SARI syndromic,Belgium,2026-W01,SARIrate,5-14,4.7
SARI syndromic,Belgium,2026-W01,SARIrate,65+,60.5
SARI syndromic,Belgium,2026-W01,SARIrate,total,22
SARI syndromic,Belgium,2025-W52,SARIrate,0-4,134.4
SARI syndromic,Belgium,2025-W52,SARIrate,15-64,5
SARI syndromic,Belgium,2025-W52,SARIrate,5-14,4.2
SARI syndromic,Belgium,2025-W52,SARIrate,65+,40
SARI syndromic,Belgium,2025-W52,SARIrate,total,17.6
SARI syndromic,Belgium,2025-W51,SARIrate,0-4,135.7
SARI syndromic,Belgium,2025-W51,SARIrate,15-64,5.2
SARI syndromic,Belgium,2025-W51,SARIrate,5-14,4.1
SARI syndromic,Belgium,2025-W51,SARIrate,65+,34.1
SARI syndromic,Belgium,2025-W51,SARIrate,total,16.6
SARI syndromic,Belgium,2025-W50,SARIrate,0-4,162.2
SARI syndromic,Belgium,2025-W50,SARIrate,15-64,3.7
SARI syndromic,Belgium,2025-W50,SARIrate,5-14,3.7
SARI syndromic,Belgium,2025-W50,SARIrate,65+,32.7
SARI syndromic,Belgium,2025-W50,SARIrate,total,16.5
SARI syndromic,Belgium,2025-W49,SARIrate,0-4,122.6
SARI syndromic,Belgium,2025-W49,SARIrate,15-64,5.3
SARI syndromic,Belgium,2025-W49,SARIrate,5-14,6.4
SARI syndromic,Belgium,2025-W49,SARIrate,65+,31.7
SARI syndromic,Belgium,2025-W49,SARIrate,total,15.8
SARI syndromic,Belgium,2025-W48,SARIrate,0-4,113.5
SARI syndromic,Belgium,2025-W48,SARIrate,15-64,3.1
SARI syndromic,Belgium,2025-W48,SARIrate,5-14,3.5
SARI syndromic,Belgium,2025-W48,SARIrate,65+,25.1
SARI syndromic,Belgium,2025-W48,SARIrate,total,12.4
SARI syndromic,Belgium,2025-W47,SARIrate,0-4,79.6
SARI syndromic,Belgium,2025-W47,SARIrate,15-64,3.1
SARI syndromic,Belgium,2025-W47,SARIrate,5-14,3
SARI syndromic,Belgium,2025-W47,SARIrate,65+,23.6
SARI syndromic,Belgium,2025-W47,SARIrate,total,10.5
SARI syndromic,Belgium,2025-W46,SARIrate,0-4,86.1
SARI syndromic,Belgium,2025-W46,SARIrate,15-64,2.4
SARI syndromic,Belgium,2025-W46,SARIrate,5-14,2.5
SARI syndromic,Belgium,2025-W46,SARIrate,65+,23.3
SARI syndromic,Belgium,2025-W46,SARIrate,total,10.2
SARI syndromic,Belgium,2025-W45,SARIrate,0-4,46.7
SARI syndromic,Belgium,2025-W45,SARIrate,15-64,2.6
SARI syndromic,Belgium,2025-W45,SARIrate,5-14,2.1
SARI syndromic,Belgium,2025-W45,SARIrate,65+,27.4
SARI syndromic,Belgium,2025-W45,SARIrate,total,9.3
SARI syndromic,Belgium,2025-W44,SARIrate,0-4,45.7
SARI syndromic,Belgium,2025-W44,SARIrate,15-64,2.9
SARI syndromic,Belgium,2025-W44,SARIrate,5-14,0.6
SARI syndromic,Belgium,2025-W44,SARIrate,65+,26
SARI syndromic,Belgium,2025-W44,SARIrate,total,9.1
SARI syndromic,Belgium,2025-W43,SARIrate,0-4,54.7
SARI syndromic,Belgium,2025-W43,SARIrate,15-64,3.3
SARI syndromic,Belgium,2025-W43,SARIrate,5-14,0.6
SARI syndromic,Belgium,2025-W43,SARIrate,65+,26.5
SARI syndromic,Belgium,2025-W43,SARIrate,total,9.9
SARI syndromic,Belgium,2025-W42,SARIrate,0-4,41.6
SARI syndromic,Belgium,2025-W42,SARIrate,15-64,2.1
SARI syndromic,Belgium,2025-W42,SARIrate,5-14,2.5
SARI syndromic,Belgium,2025-W42,SARIrate,65+,22.6
SARI syndromic,Belgium,2025-W42,SARIrate,total,8
SARI syndromic,Belgium,2025-W41,SARIrate,0-4,45.7
SARI syndromic,Belgium,2025-W41,SARIrate,15-64,2.8
SARI syndromic,Belgium,2025-W41,SARIrate,5-14,1.7
SARI syndromic,Belgium,2025-W41,SARIrate,65+,24.8
SARI syndromic,Belgium,2025-W41,SARIrate,total,8.9
SARI syndromic,Belgium,2025-W40,SARIrate,0-4,47
SARI syndromic,Belgium,2025-W40,SARIrate,15-64,2.4
SARI syndromic,Belgium,2025-W40,SARIrate,5-14,1.2
SARI syndromic,Belgium,2025-W40,SARIrate,65+,26.6
SARI syndromic,Belgium,2025-W40,SARIrate,total,9
SARI syndromic,Belgium,2025-W39,SARIrate,0-4,43.1
SARI syndromic,Belgium,2025-W39,SARIrate,15-64,3.1
SARI syndromic,Belgium,2025-W39,SARIrate,5-14,5.8
SARI syndromic,Belgium,2025-W39,SARIrate,65+,23.3
SARI syndromic,Belgium,2025-W39,SARIrate,total,9.2
SARI syndromic,Belgium,2025-W38,SARIrate,0-4,52.2
SARI syndromic,Belgium,2025-W38,SARIrate,15-64,2.5
SARI syndromic,Belgium,2025-W38,SARIrate,5-14,4.1
SARI syndromic,Belgium,2025-W38,SARIrate,65+,21.5
SARI syndromic,Belgium,2025-W38,SARIrate,total,8.6
SARI syndromic,Belgium,2025-W37,SARIrate,0-4,59.4
SARI syndromic,Belgium,2025-W37,SARIrate,15-64,1.5
SARI syndromic,Belgium,2025-W37,SARIrate,65+,17.1
SARI syndromic,Belgium,2025-W37,SARIrate,total,6.9
SARI syndromic,Belgium,2025-W36,SARIrate,0-4,36.4
SARI syndromic,Belgium,2025-W36,SARIrate,15-64,2.1
SARI syndromic,Belgium,2025-W36,SARIrate,5-14,0.7
SARI syndromic,Belgium,2025-W36,SARIrate,65+,16
SARI syndromic,Belgium,2025-W36,SARIrate,total,6.2
SARI syndromic,Belgium,2025-W35,SARIrate,0-4,19.9
SARI syndromic,Belgium,2025-W35,SARIrate,15-64,1.4
SARI syndromic,Belgium,2025-W35,SARIrate,5-14,0.7
SARI syndromic,Belgium,2025-W35,SARIrate,65+,19.4
SARI syndromic,Belgium,2025-W35,SARIrate,total,5.8
SARI syndromic,Belgium,2025-W34,SARIrate,0-4,13.2
SARI syndromic,Belgium,2025-W34,SARIrate,15-64,1.7
SARI syndromic,Belgium,2025-W34,SARIrate,5-14,0.7
SARI syndromic,Belgium,2025-W34,SARIrate,65+,11
SARI syndromic,Belgium,2025-W34,SARIrate,total,4
SARI syndromic,Belgium,2025-W33,SARIrate,0-4,15.8
SARI syndromic,Belgium,2025-W33,SARIrate,15-64,2.2
SARI syndromic,Belgium,2025-W33,SARIrate,65+,10.2
SARI syndromic,Belgium,2025-W33,SARIrate,total,4.2
SARI syndromic,Belgium,2025-W32,SARIrate,0-4,20.4
SARI syndromic,Belgium,2025-W32,SARIrate,15-64,2.4
SARI syndromic,Belgium,2025-W32,SARIrate,5-14,0.7
SARI syndromic,Belgium,2025-W32,SARIrate,65+,16.2
SARI syndromic,Belgium,2025-W32,SARIrate,total,5.7
SARI syndromic,Belgium,2025-W31,SARIrate,0-4,18.8
SARI syndromic,Belgium,2025-W31,SARIrate,15-64,1.6
SARI syndromic,Belgium,2025-W31,SARIrate,5-14,0.6
SARI syndromic,Belgium,2025-W31,SARIrate,65+,16.4
SARI syndromic,Belgium,2025-W31,SARIrate,total,5.1
SARI syndromic,Belgium,2025-W30,SARIrate,0-4,17
SARI syndromic,Belgium,2025-W30,SARIrate,15-64,1.2
SARI syndromic,Belgium,2025-W30,SARIrate,65+,14.6
SARI syndromic,Belgium,2025-W30,SARIrate,total,4.5
SARI syndromic,Belgium,2025-W29,SARIrate,0-4,29.6
SARI syndromic,Belgium,2025-W29,SARIrate,15-64,2.1
SARI syndromic,Belgium,2025-W29,SARIrate,5-14,1.8
SARI syndromic,Belgium,2025-W29,SARIrate,65+,18.8
SARI syndromic,Belgium,2025-W29,SARIrate,total,6.6
SARI syndromic,Belgium,2025-W28,SARIrate,0-4,31.6
SARI syndromic,Belgium,2025-W28,SARIrate,15-64,2.2
SARI syndromic,Belgium,2025-W28,SARIrate,65+,16.1
SARI syndromic,Belgium,2025-W28,SARIrate,total,6
SARI syndromic,Belgium,2025-W27,SARIrate,0-4,35.2
SARI syndromic,Belgium,2025-W27,SARIrate,15-64,2.3
SARI syndromic,Belgium,2025-W27,SARIrate,5-14,0.6
